channel_id,video_id,title,published_at,duration,view_count,like_count,comment_count
UCKsehTG1cZIeb80J4AyiJ6Q,vaI_tSvSNiE,[LIVE]조국 대표 성남 시민과 함께,2024-04-01T10:18:47Z,1h 4m 48s,27673,3938,148
UCKsehTG1cZIeb80J4AyiJ6Q,X-O7MspEk2A,조국 대표 비례대표 후보자 방송연설,2024-04-01T00:55:06Z,0h 9m 50s,42841,8286,842
UCKsehTG1cZIeb80J4AyiJ6Q,piC9UI2aP6M,"[가빠조] 검찰독재 조기종식, 창원시 유세",2024-03-31T08:37:38Z,0h 10m 32s,6540,1162,84
UCKsehTG1cZIeb80J4AyiJ6Q,dIJe4oXlXWM,[LIVE]조국 대표 부산 시민과 함께,2024-03-31T07:49:11Z,0h 54m 4s,15110,2554,116
UCKsehTG1cZIeb80J4AyiJ6Q,_DDCWmwdMNs,[못합니다] 저희는 마이크를 쓸 수 없습니다..,2024-03-31T07:25:50Z,0h 0m 39s,11918,1596,63
UCKsehTG1cZIeb80J4AyiJ6Q,gh19nXUP6nc,조국혁신당 버스 출범식!! 버스출발 꽉잡아!,2024-03-31T07:17:22Z,0h 0m 48s,9468,1668,59
UCKsehTG1cZIeb80J4AyiJ6Q,lVC_GWyFXdM,[LIVE]조국 대표 김해 시민과 함께,2024-03-31T05:46:07Z,0h 40m 32s,13557,2300,100
UCKsehTG1cZIeb80J4AyiJ6Q,JkhiW2eLtwY,[LIVE]조국 대표 창원 시민과 함께,2024-03-31T02:44:51Z,0h 21m 35s,9373,1754,110
UCKsehTG1cZIeb80J4AyiJ6Q,8BOO3pX9cwU,[LIVE]조국 대표 김영삼 대통령 생가 방문,2024-03-31T00:39:53Z,0h 28m 47s,14989,2313,113
UCKsehTG1cZIeb80J4AyiJ6Q,yyP7W0Cb0M4,[LIVE]조국 대표 여수 시민과 함께,2024-03-30T08:56:38Z,0h 25m 47s,13036,2595,189
UCKsehTG1cZIeb80J4AyiJ6Q,ITcimUjAwoE,[LIVE]조국 대표 여수 충민사 참배,2024-03-30T08:16:59Z,0h 14m 2s,7964,1356,61
UCKsehTG1cZIeb80J4AyiJ6Q,mt8VSvBYm18,[LIVE]조국 대표 광주 시민과 함께,2024-03-30T06:15:10Z,0h 43m 4s,13521,2023,104
UCKsehTG1cZIeb80J4AyiJ6Q,OA3JZ2fbeKw,[LIVE]조국 대표 익산 시민과 함께,2024-03-30T02:42:01Z,0h 15m 41s,5486,1162,56
UCKsehTG1cZIeb80J4AyiJ6Q,Y0eEY21wzH4,[LIVE]조국 대표 군산 시민과 함께,2024-03-30T01:10:41Z,0h 26m 49s,6664,1246,61
UCKsehTG1cZIeb80J4AyiJ6Q,ltsbqGyBLU8,[LIVE]조국 대표 서산 시민과 함께,2024-03-29T10:33:37Z,0h 43m 54s,6452,1185,69
UCKsehTG1cZIeb80J4AyiJ6Q,JMDhjdt60sc,[LIVE]조국 대표 아산 시민과 함께,2024-03-29T08:06:40Z,0h 21m 0s,6575,1007,60
UCKsehTG1cZIeb80J4AyiJ6Q,iK4hYfhkm14,[LIVE]조국 대표 아산 현충사 참배,2024-03-29T07:31:14Z,0h 40m 59s,5730,1244,45
UCKsehTG1cZIeb80J4AyiJ6Q,SXKxlW8E6EQ,"[가빠조] 검찰독재 조기종식, 서울시민과 함께",2024-03-29T06:30:06Z,0h 19m 5s,3728,836,93
UCKsehTG1cZIeb80J4AyiJ6Q,GiIZQU558XM,"대전, 나 20대다! 또 왔지롱",2024-03-29T06:00:53Z,0h 1m 30s,7170,1324,82
